level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,2000.0,-0.0,0.5183172791021627,1.193073943404425,-0.0,1.8473473514417427,3.224107121085045,8.925330979389686,3.224107121085045,0.0095,0.6805,2000.0,1.0,0.0005,2000.0,1.0,0.0005
1.0,2000.0,3.2243045428543367,4.656483246410906,1.3501325641816344,4.24244013456852,6.603403238042904,7.872781619150901,9.75282134963952,7.872781619150901,0.154,nan,233.0,20.0,0.01,1461.0,10.0,0.005
