level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,1000.0,-0.0,0.44576047250285705,1.0713640070379928,-0.0,1.6049166929465808,2.654258902347897,13.978634680986952,1.6049166929465808,0.006,0.531,1000.0,1.0,0.001,1000.0,1.0,0.001
1.0,1000.0,1.6084143708913132,3.156172698189043,1.4015610727112,2.8311272143460413,5.114485485562379,5.88632965165086,13.978634680986952,5.114485485562379,0.058,nan,324.0,10.0,0.01,631.0,10.0,0.01
