event_type,probability_target,failure_event,probability,probability_ci95_lower,probability_ci95_upper,relative_standard_error,probability_estimate_kind,strict_probability_interpretation,num_samples,num_levels,p0,proposal_std,context_refresh_prob,mh_retries_per_sample,closed_loop_evaluations,proposal_evaluations,final_failure_fraction,stop_reason,reliability_status,score_space,transition_acceptance_rate
following,"P_context,z(Y_long_sim > x_c | o sampled from highD tail scenario-condition distribution)",Y_long_sim > x_c (5),0.00139,0.0011605310381249787,0.0016194689618750212,0.08422733881772916,standard_subset_estimate,True,10000,2,0.1,0.08,0.25,2,23369,13369,0.0139,adaptive_failure_count_reached,pass,evt,0.6898
