level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,1000.0,-0.0,0.46264633003352834,1.0214306239258053,-0.0,1.6668286888138757,2.856634034409719,6.662683007083307,2.856634034409719,0.004,0.657,1000.0,1.0,0.001,1000.0,1.0,0.001
1.0,1000.0,2.866957091781976,4.2152505405565055,1.66206349600429,3.789927614008377,5.739939784598087,5.823550935997315,23.158685250166165,5.823550935997315,0.119,nan,110.0,20.0,0.02,707.0,5.0,0.005
