level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,3000.0,0.37424844442931016,3.223947277172156,0.9463378553381545,3.219868150759833,4.3899284686965165,4.786252191875227,6.813665353383127,3.913483203015093,0.0033333333333333335,0.7513333333333333,3000.0,1.0,0.0003333333333333333,3000.0,1.0,0.0003333333333333333
1.0,3000.0,3.9139721799715197,4.5464742516311505,0.5681905124632639,4.3780662912846315,5.320200134288589,5.768937430545215,6.813665353383127,4.900188074192813,0.021,0.6606666666666666,1438.0,5.0,0.0016666666666666668,2854.0,3.0,0.001
2.0,3000.0,4.903071140791041,5.470277239352979,0.45984546068094134,5.320187984906388,6.183339887340005,6.399792875685772,7.160869183172535,5.86535830200103,0.09233333333333334,0.6303333333333333,538.0,25.0,0.008333333333333333,2553.0,4.0,0.0013333333333333333
3.0,3000.0,5.865360102821868,6.228307508739953,0.2477081701475803,6.183003555097108,6.637263794330796,6.67586387272754,7.1943464660600345,6.445067454610743,0.459,nan,132.0,105.0,0.035,2398.0,9.0,0.003
