level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,1000.0,-0.0,0.8225770392780538,2.5643441706292402,-0.0,2.612568359086851,3.770290620855008,27.631021115928547,2.612568359086851,0.033,0.661,1000.0,1.0,0.001,1000.0,1.0,0.001
1.0,1000.0,2.620884478796417,6.410373711632434,6.095132286450607,4.094691575243857,14.10679719923346,25.63977081377378,27.631021115928547,14.10679719923346,0.33,nan,212.0,10.0,0.01,761.0,7.0,0.007
