level,num_samples,score_min,score_mean,score_std,score_p50,score_p90,score_p95,score_max,subset_threshold,failure_fraction,acceptance_rate,unique_contexts,largest_context_count,largest_context_share,unique_states,largest_state_count,largest_state_share
0.0,3000.0,0.3656009798300505,3.2071015476194042,0.9447126074356795,3.1924632488261455,4.375413785807253,4.86507259036449,6.571130237088225,3.627979436285577,0.0023333333333333335,0.656,3000.0,1.0,0.0003333333333333333,3000.0,1.0,0.0003333333333333333
1.0,3000.0,3.628217703709905,4.293787698996057,0.5821051873570463,4.124165135155547,5.151733712463114,5.486865539497968,6.740954906356661,4.486698739092415,0.007666666666666666,0.5213333333333333,2073.0,4.0,0.0013333333333333333,2868.0,3.0,0.001
2.0,3000.0,4.48700026082086,5.06675152469429,0.4763446233375168,4.957921478170144,5.711034208674264,6.000437009449076,6.86072468321556,5.241290308744434,0.03233333333333333,0.4683333333333333,992.0,15.0,0.005,2423.0,5.0,0.0016666666666666668
3.0,3000.0,5.2413249936561686,5.697370913680844,0.3644664151092911,5.609230663503634,6.231385817782284,6.443144799360358,6.865764903302381,5.833951337688787,0.12533333333333332,0.446,408.0,44.0,0.014666666666666666,2110.0,7.0,0.0023333333333333335
4.0,3000.0,5.833956028592232,6.194930658888337,0.26326235811479654,6.1710510747168,6.571065155072051,6.674784954236759,6.865778864907124,6.330191318444293,0.47333333333333333,nan,155.0,129.0,0.043,1974.0,13.0,0.004333333333333333
