epoch,train_loss,val_loss,fixed_val_loss,train_noise_mse,val_noise_mse,fixed_val_noise_mse,train_x0_l1,val_x0_l1,fixed_val_x0_l1,train_smooth,val_smooth,fixed_val_smooth
15,0.4509317102088779,0.41374345052185024,0.586205531656742,0.38115448605871427,0.3533334416904847,0.3794864448105727,0.613104908196142,0.5249203431532471,1.8195758203044534,0.8466732738061932,0.7917973356261775,2.4761496901512148
16,0.4385737489104801,0.4019602123364722,0.6527925148606301,0.3703113722299517,0.33845741899254117,0.36861033842142205,0.5969699725637554,0.5473814127658237,2.481687395274639,0.8565378727948008,0.8764651600811376,3.6013427436351777
17,0.4282072905937039,0.3979400697251184,0.7047191306948661,0.3613805462913172,0.3334433766521168,0.37414405519557475,0.5839229222784179,0.5692801333384259,3.1558340219780803,0.8434451808853165,0.7568679208521997,1.4991670221090316
18,0.4171240955347552,0.36970820710176483,0.5384162157773972,0.3505187649590017,0.31194698436576196,0.3539507108594989,0.580549356472886,0.49833259698884663,1.626261368021369,0.855039424318708,0.7927962599472862,2.183936658501625
19,0.4069291784360731,0.37659238964008357,0.8458179190754891,0.3410423057287501,0.3038027755831283,0.345702651591273,0.5731209546494587,0.6347540873242983,4.521567998453975,0.857477708751288,0.931420402341338,4.79584646821022
20,0.40008880429117205,0.36648862324448306,0.6053237274289132,0.33401072170002816,0.30574144686134075,0.3534246458570124,0.573654517640705,0.5215827409076003,2.2164989007636904,0.8712630710989706,0.8588902546285851,3.024919629096985
21,0.39261363164442425,0.3544988112822193,0.4997730776667595,0.3266971790931976,0.2987036022157533,0.34794789178959035,0.5725519191055988,0.47998013998382094,1.3743053002282977,0.8661260585358591,0.7797194937352949,1.439465630054474
22,0.38740534141833577,0.35997267116780685,0.6068238094449043,0.32272320600764787,0.29845672074594026,0.35803682801124526,0.5604126095128835,0.5307638731102576,2.2627400217577813,0.8640874601146652,0.8439562989505884,2.251297429203987
23,0.3806036307617975,0.3473854945476216,0.7057816609740257,0.3165678845976941,0.2816780805603299,0.3323750025643676,0.5542093311524189,0.5732564864387696,3.4503957177512348,0.8614812952590493,0.8381763900068787,2.836710348725319
24,0.3765294435843895,0.3481908919740595,0.6961824238300324,0.3121584646924234,0.2833218654016975,0.35245057318825274,0.5570683936056667,0.5562804695552223,2.9909567430615427,0.866413909304873,0.9240979920430695,4.463617020845414
25,0.37139581145518186,0.330136470113115,0.49131527692079546,0.3075142903320777,0.27488603267832895,0.3386159854740981,0.5527993424229598,0.47566723409917416,1.383486562781036,0.8601586364098485,0.7683712589231041,1.4350633502006531
26,0.3666380095401777,0.33949157894985543,0.6989965736865997,0.30312347874222734,0.27297259706139654,0.3221918900606397,0.5490644720832365,0.5875156386505502,3.6033963022753595,0.86080832983342,0.7767417415631875,1.646503931283951
27,0.3630024293569618,0.33696186665331646,0.6462056845426559,0.2992124967339136,0.27334322754285884,0.32707372771037624,0.5520286898829609,0.547664768586372,2.8433206007815897,0.858706353569654,0.8852162345200336,3.4799909055233003
28,0.3612181571809338,0.3412693235748006,0.8506653025746346,0.2976699053983842,0.2682321431130784,0.3248852552409517,0.5499580460874502,0.6252025562171682,4.572725749015808,0.8552446556740833,1.0516924113673247,6.850748604536056
29,0.35723959187323195,0.3318304407274278,0.6806306302547455,0.2936551497292882,0.26701490413681145,0.3232629816593544,0.550264940193572,0.5534487359941255,3.112991290539503,0.8557947942885621,0.9470663321724652,4.6068512231111525
30,0.3547288979757893,0.3286988948215809,0.6198161482810974,0.29133700483773256,0.2657749725372034,0.32160727893897273,0.5483470021569241,0.5491204448213518,2.790199240669608,0.855719247724782,0.8011877452328979,1.918892002105713
31,0.35049379334461284,0.324273524831545,0.5527597010135651,0.28825703479595316,0.2657897378659983,0.3338571593054439,0.5367659318549266,0.5007169585601652,1.9141558196395636,0.856016517033557,0.8412091322919762,2.748695346713066
32,0.348135763573202,0.3128730427305439,0.5461797282099724,0.28631993828338503,0.2543629682589403,0.3114672580950355,0.5331535797976381,0.5009943164136149,2.0701524217613043,0.8500466992885952,0.841064347151351,2.7697223246097566
33,0.34519338194756677,0.3243306196207956,0.8131480738520622,0.28360412025056503,0.2506308817887899,0.30690279489499517,0.5307357896731854,0.6530280767977266,4.8180419347248975,0.8515682812790065,0.8396929737096639,2.4441080421209334
34,0.34284261564269003,0.32139500866972726,0.7687515214085578,0.280733864696508,0.2512491898015705,0.3117331489978824,0.5358018643901133,0.5983044987114691,3.963588525913656,0.8528564066927138,1.031536995587549,6.065952169895172
35,0.33989386817677564,0.3049449294807339,0.5085094526410103,0.2788246948341262,0.24821760889113276,0.30215159707531714,0.526196560329298,0.4892442151785686,1.90805344292894,0.8449517506860901,0.7802899300364091,1.5552497655153275
36,0.3390865265844394,0.30486919452575095,0.5309492543339729,0.27680812982663083,0.24664618241471895,0.3063928421204764,0.5375265591933284,0.5026911298801495,2.0666256761178374,0.8525740959494983,0.7953899592287752,1.7893848568201065
37,0.3351354791646636,0.29839277014230664,0.43823628425598143,0.2745990406025639,0.24451720573849492,0.3025242008060559,0.5211925615886143,0.4562240673557715,1.1763865773566067,0.841718281950004,0.8253158393852268,1.8073429256677627
38,0.33376693268713203,0.3003941689315305,0.48339660465717316,0.2723300978063265,0.24491277010583584,0.29935008453030604,0.5291437605848626,0.4775727939118882,1.7167138012126089,0.8522458899614512,0.7724119741456518,1.2375143200159073
39,0.33145932816517987,0.3016844408026341,0.5646409064531326,0.27110668026556056,0.2411997464326044,0.29488735093000285,0.5190514389851267,0.5258594291592039,2.5378992529585958,0.8447503817903838,0.7898750547602275,1.5963632255792617
40,0.32995683905061596,0.31411140451390934,0.7610520362854004,0.2692957863769132,0.2430780490906239,0.2930449488514569,0.5218228676771286,0.6247490821849917,4.3604147500358525,0.8478765694151407,0.8558446110882629,3.196560278534889
41,0.32868101705579095,0.30540047822766053,0.6954423367977143,0.26793288299452717,0.23911836186326232,0.29874547582294325,0.5231459131070705,0.5830407885366345,3.7858304870314896,0.8433542717822372,0.797803693048803,1.811378899216652
42,0.32713491173927384,0.3028160694071283,0.6875725671648979,0.2663583982795367,0.2362353976839267,0.2939135450498725,0.5231504379485115,0.5875324496059187,3.769006987288594,0.8461470042468885,0.7827426846490163,1.6758313685655595
43,0.3253005074859158,0.29923607879459163,0.6397957310080529,0.2645710057835769,0.23595829855497333,0.29395290995817047,0.5220263627276055,0.5418144910084588,3.0255768361501394,0.8526865420575458,0.9096331290852627,4.3285147726535795
44,0.3232856906836373,0.2936237945896304,0.5166114494204521,0.2635897254663983,0.23553551345877508,0.2881228636999367,0.5131877759572266,0.5030061941681018,2.1615999539382758,0.8377188078592455,0.7787661530360307,1.2328601390123368
45,0.32179911961978236,0.28679543509258204,0.4536835432052612,0.26215809230704135,0.23196845061014693,0.2867510339787259,0.5120953566913565,0.4678068242955028,1.5099197677336633,0.8431491660398788,0.8046301903983264,1.5940536350011825
46,0.31857101868583815,0.2875351432229407,0.5171218320727349,0.2599116628268381,0.22883308355772042,0.2819383431453389,0.5032140922909633,0.4999630556178463,2.045545308012515,0.833794649938097,0.8705754704866027,3.0628964006900787
47,0.3186286013676216,0.2824803682852497,0.38871289491653443,0.25947418481554635,0.23139365539162457,0.2976774037814948,0.5079263469141904,0.43356292753363646,0.7882338353432715,0.8361781812630265,0.773041994316343,1.221210354566574
48,0.3182303116710872,0.2847485284257505,0.487081740796566,0.25842886369990176,0.22863095962539062,0.2940246976550043,0.5137105276934636,0.48186216728697456,1.8033536800183356,0.8430395466967562,0.7931352724063986,1.2721672117710114
49,0.3160485871310322,0.2856414848273926,0.524656879901886,0.25679487279929986,0.22750101278189083,0.28711519377357037,0.5088885573250896,0.5046739185516048,2.24920396246016,0.8364858799485502,0.7673079541915496,1.2621307462453841
50,0.3145565593641402,0.28684721957115555,0.6180777668952941,0.2555060563145439,0.22585232607557043,0.30390350636480434,0.5070292178781014,0.5217481636143337,2.766119701322168,0.8347581392707858,0.8820078375279726,3.7562281250953675
51,0.3133182964411711,0.29147294025818643,0.5495035409927368,0.25482124286014063,0.23307839857604987,0.31023072404805135,0.5014485383707837,0.49766531991631646,2.0847949232906102,0.8352199681361838,0.8628009725795461,3.0793305426836013
52,0.31197493669852283,0.2908113295750311,0.6575545400381089,0.25328713292891153,0.22633880034859274,0.3021474127781403,0.5034171669723753,0.5507053662523858,3.0865285198204218,0.8346086887982086,0.9401992099449563,4.675427338480949
53,0.30956697820507995,0.2764394174707757,0.44289678186178205,0.2518236241757478,0.22266003660498468,0.2897142475894725,0.49472578370664844,0.45861287168467413,1.3511281318962574,0.8270775920627996,0.791809327957808,1.8069717526435851
54,0.3094823789337186,0.28403897778017556,0.6197841167449951,0.25150557576584576,0.22147994007386992,0.2863535326461715,0.49685219456222995,0.5341733572462086,2.959668619185686,0.8291583800521415,0.9141702660467566,3.7463729619979858
55,0.30834950218276963,0.27029928407830417,0.3850175827741623,0.2506130439842748,0.21912435066195549,0.2822537784380984,0.4944897903810421,0.4332681437846968,0.892034160811454,0.8287478943874665,0.784811846797046,1.3560391068458557
56,0.3073538128383053,0.27873574805222223,0.5681866422295571,0.2485436742567208,0.21825269897994704,0.2822715819791483,0.5042721659424952,0.515391680642081,2.489097984600812,0.8382922062432314,0.8943880874789227,3.7005259096622467
57,0.3052689330628035,0.2762620276030105,0.5156414479017257,0.24747344499237994,0.2183493232404171,0.2789840624502176,0.4951762518648034,0.49335694175397,2.0706603658385574,0.8277863131410085,0.8577010087024444,2.9591351956129075
58,0.3048745966502197,0.2776944456064992,0.5495389983057976,0.24623119302721,0.21699063589351814,0.2718973189654207,0.5028161013861469,0.5290256282070133,2.6267805276438594,0.8361793804776926,0.7801245941873052,1.4963631570339202
59,0.30370010905848815,0.27540191377737566,0.5223822653293609,0.2457269912008341,0.21708371144743907,0.27544240000097486,0.49647596487965734,0.5034917257853349,2.276788498274982,0.8325521478802758,0.7969029702450868,1.9261010736227036
60,0.30293372178292644,0.2747240586229241,0.4785413458943367,0.24567559485942153,0.21931946330085736,0.29721045283404235,0.49010665722543023,0.47873018339153495,1.6822419760748744,0.8247461219906327,0.7531576361055012,1.3106687188148498
61,0.29943228428810237,0.26587365634245463,0.4020563676953316,0.24299291474135432,0.21457817113119335,0.28904414240305415,0.4824963356767829,0.4354548458418379,1.004681880120188,0.8189736171596161,0.7750000018270122,1.254404553771019
62,0.3012475031396935,0.27879029949279377,0.6104278191924095,0.24382098384891118,0.21592100973081108,0.2738669248537917,0.4914155579451155,0.5430004696069398,3.0819340337067844,0.82849636254482,0.8569242660830554,2.836748832464218
63,0.30046511248710117,0.2699456754112059,0.5093778491020202,0.24272477510998433,0.2120717533672206,0.26556244397179396,0.49431103617650995,0.4909073709041253,2.115869948733598,0.8309233477176234,0.8783184811338942,3.2228415966033936
64,0.29828202381078717,0.2669108113641874,0.42791134864091873,0.24120854375457135,0.21291918853253486,0.2687801616539218,0.48811906270557953,0.45941205778731947,1.4174249907955527,0.8261573895210341,0.8050417324725676,1.738868123292923
65,0.29632812382056284,0.27154732797971176,0.5533131703734397,0.23964728305643707,0.21139885450293275,0.2663048551825341,0.484322202446883,0.512772954499476,2.5056024829857053,0.824862067293292,0.8871176964982771,3.644804355502129
66,0.2963635159460542,0.263337883425528,0.41465110033750535,0.2395450698696669,0.21050461849770644,0.2717782022985375,0.4859794428383333,0.44663393758742426,1.231362422928214,0.8220501795127373,0.8169870606185184,1.9736653178930283
67,0.2955188458015723,0.25720785493202547,0.34407841265201566,0.23803800764577326,0.20740487064069035,0.25731190121875896,0.49202282810203984,0.4215047127818252,0.7492945728823542,0.8278555463743688,0.7652512013612461,1.1837060064077378
68,0.2942920634111044,0.27013111139868495,0.5805912360548973,0.23780372349702456,0.2092696715353733,0.2593199048053066,0.48264100408059113,0.5174147615685929,2.8207616336643695,0.8224239536025241,0.9119963011559248,3.9195158779621124
69,0.29406123088815433,0.25915440392652406,0.38639107793569566,0.23742830617813318,0.20724197563523242,0.26113864508597545,0.48383854159832895,0.43807712111575214,1.0774476337246597,0.8249071138225159,0.8104714898524843,1.7507661908864975
70,0.2928399094847365,0.2614277436972996,0.3970760390162468,0.2362400431037786,0.20911702733283602,0.2660407603137173,0.48357041104203463,0.44619991978827483,1.197912296652794,0.8242825395122043,0.7690723791914038,1.1244037926197052
71,0.2921998369225698,0.27553783482461885,0.6974138677120209,0.2355055944729641,0.20691818971123557,0.25624800990044605,0.48449970513534124,0.5927760056123779,3.977000028640032,0.8244271875835724,0.9342044205943978,4.346585446596146
72,0.291730183542941,0.2631044007242888,0.4247875839471817,0.2352071801453765,0.2097108380029201,0.26943301557494126,0.48292896641071514,0.456335673344939,1.437957689911127,0.8230106953821937,0.7759995405143892,1.1558792442083359
73,0.29100037817871915,0.2584913758460083,0.41557527184486387,0.23418805666495976,0.2054164721359902,0.2644603351600381,0.485605071206175,0.4479137516383486,1.2896444569341838,0.8251814636705698,0.828352820650449,2.215049463510513
74,0.290225447851152,0.26238333397272673,0.4312100350856781,0.23398103842799053,0.20848258685187993,0.2667410221798491,0.4804221772053153,0.4591007731895101,1.4733482990413904,0.8202192461018349,0.799066885336833,1.7134185969829558
75,0.2888353915929015,0.26370323936262025,0.5233990773558617,0.23267163506440788,0.20578012388431136,0.26040585201444627,0.4794717781255388,0.4895836909793209,2.278602559026331,0.8216578547919173,0.8964747093005819,3.5132949620485308
76,0.2880456957967507,0.2602865079341903,0.4200295954942703,0.23228378796135365,0.20676274449871754,0.26049472246450023,0.47589464242953655,0.4545771040014802,1.4020867084152997,0.8172444025052839,0.8066052890197061,1.9326199173927308
77,0.2878830230337894,0.2564776710431375,0.39122497737407685,0.23221911640083887,0.20478444573658958,0.2595228122126173,0.4749441025901723,0.4388891145967077,1.189051285199821,0.8169496833567103,0.7804314358230451,1.2797038406133652
78,0.2869907126045555,0.2560012783740565,0.3908285737037659,0.2309524083618007,0.20399137200893772,0.25795888570364695,0.47817629174039605,0.4408249417284869,1.1846983801573514,0.8220675475958469,0.7927411999127161,1.4399837583303452
79,0.28703070889573296,0.2583911692345415,0.5105662316083908,0.231000472725313,0.2005676406962,0.2565166402262548,0.47805628947707446,0.497257235158149,2.362712199613452,0.8224607730075124,0.8097804421179045,1.777836862206459
80,0.28537572836844005,0.2555568948836803,0.37839068919420243,0.22987328006310198,0.2042034512243573,0.2614956800463915,0.4732202870209755,0.43199404063754654,1.0047423338517547,0.8180419739903395,0.8154038940718084,1.6420771956443787
81,0.2855156319271355,0.25511127390672206,0.3992811590433121,0.23013970941845258,0.20266658528455428,0.26036449489138247,0.47192788364683774,0.44470056000868635,1.2380356774665415,0.8183134195458965,0.7974632433964617,1.5113088548183442
82,0.28371754168921276,0.26543800062359074,0.6213924899697304,0.22868010641366898,0.20114247257105863,0.2586284638302459,0.46878486700030325,0.562363688560116,3.45182176399976,0.815894904887459,0.8059158386758358,1.7581853210926055
83,0.284189772859636,0.2530520636985755,0.3968575343489647,0.228379760239105,0.20089999963962282,0.2603895868604923,0.4760783278012719,0.44190419798168107,1.1990607279352843,0.8202179604192519,0.7961643422663662,1.656186494231224
84,0.28246270850800015,0.2538671718270074,0.3989217415452003,0.22729755429341258,0.20088286858929136,0.2511550088547665,0.47031628466091424,0.45097869566475124,1.3450472599826753,0.8133526029604689,0.7886433353051298,1.326200208067894
85,0.2825289527707755,0.2555153020408261,0.5009058684110641,0.22714930822723717,0.1974182818821847,0.24723367764236173,0.47215161118592114,0.4943302274042797,2.245741529110819,0.8164483801410585,0.8663995884567833,2.9098036646842957
86,0.2807104533380979,0.25194339859042175,0.36205008924007415,0.22615181032064735,0.20066589226191014,0.24692100109750753,0.4642057582385402,0.43350157354065566,0.9993313858285546,0.8138067065005762,0.7927347366626606,1.519595068693161
87,0.28034584447243843,0.24795362425192446,0.35689412653446195,0.22560396404067246,0.19716231334604642,0.24943418460579778,0.46584853909757884,0.4262497012502887,0.9198733184486627,0.8157026495202724,0.8166339367782627,1.5472608834505082
88,0.2796885595350377,0.2522102282420201,0.45754939317703247,0.22503889471923325,0.19655541773435653,0.24475777555999229,0.46523358114056407,0.4708160498894086,1.8456896289251745,0.8126307066870776,0.8573205824555237,2.8222652077674866
89,0.2786348346490418,0.24775027543513684,0.37834620624780657,0.22428002262373442,0.19646712000325484,0.25526247034877086,0.46253611215707796,0.4323496146173801,1.053818570729345,0.8101201046921551,0.8048193148086819,1.7701879918575287
90,0.27863270966050513,0.2505446216444914,0.4467504516243935,0.22430633642399792,0.19466852971582935,0.239784533409329,0.4622079382956082,0.4816002765334102,1.9567898359149694,0.8105579312826384,0.7716062794991775,1.128693976998329
91,0.2772881202600654,0.24972640931364534,0.4714656889438629,0.22294890419273097,0.19262554355735936,0.23753293423615104,0.46232251283105724,0.4937595714089774,2.218416441325098,0.810696476048945,0.7724907490169828,1.2091108828783035
92,0.2764044476839294,0.2483062094732549,0.3933838799595833,0.22251461425733404,0.19633219796111587,0.23965013385241035,0.4581911885358076,0.4413181304891779,1.3453991089947521,0.8070714554031031,0.7842197337329858,1.9193827658891678
93,0.2767659980834673,0.2483648077548169,0.41586676985025406,0.22239609118949685,0.19464581742112286,0.242614355137448,0.4624916758595706,0.46038584523028825,1.6131431355141104,0.8120739540923867,0.7680404430689065,1.1938104897737503
94,0.2757239789081593,0.24334935981027417,0.3467583119869232,0.22164099857213265,0.1929911670880489,0.23934399542999926,0.45949716882735536,0.4251004689217827,0.9428380515426398,0.8133263058242101,0.7848144776191405,1.3130512595176698
95,0.27468911561137077,0.2428280655828357,0.35632036775350573,0.2206605707719683,0.19165100910116578,0.23348265901836385,0.45926392767385016,0.43110758257694765,1.0515219609253108,0.810215234508518,0.8066297166345661,1.7685507178306579
96,0.27351751187058154,0.24211008175038223,0.3730077534914017,0.21996859006885125,0.19030254051924442,0.23337630722471658,0.4547600096829984,0.43838970390797405,1.2414919485338032,0.8072920656907562,0.7968569291034827,1.548225036263466
97,0.2734515647289783,0.24467786519781742,0.3806441694498062,0.2196186972730465,0.19213318935785517,0.23273881580626038,0.45732708273695116,0.4415434458552567,1.285719518829137,0.8100159049469012,0.8390330346298852,1.9333400011062623
98,0.27184909613660013,0.24079137891527108,0.34325891435146333,0.21849865937376736,0.1907124720995332,0.23663937834535317,0.45266307762665253,0.420502820383193,0.9184747423045337,0.8084129484612167,0.8028624640485846,1.4772060990333558
99,0.2716198473859424,0.2509170938809787,0.5326679065823555,0.21783985052586147,0.1911830531062158,0.23171096962869342,0.45669389902092866,0.5054610418383166,2.6326602204702794,0.8110606653977274,0.9187935484918945,3.7690893471241
100,0.27032661592860396,0.23916271159125557,0.34500693529844284,0.2167205113012262,0.1886566327058682,0.23261975114628514,0.4552847311836765,0.42530796282573263,0.9781673633493483,0.8077631387834406,0.797528178707788,1.4570445090532302
101,0.2696427856952614,0.2514922648393399,0.5505672693252563,0.2162388257983757,0.19101878660001445,0.2383112242416246,0.45312933933828287,0.5237708842305946,2.9396611556410788,0.8091026063505287,0.8096389180155895,1.8289929717779159
102,0.2686058682461335,0.23846202531498853,0.3377789333462715,0.2157945398451933,0.18844480735531075,0.2323192133217617,0.44748997455711526,0.41941549458764804,0.895036842674017,0.806233029823085,0.807566757646301,1.5956038802862167
103,0.2677492677411412,0.23743302900689786,0.3277480944991112,0.21470757619708222,0.18799661771334641,0.22628624561293692,0.4496748111908898,0.41566019040362245,0.8877789368852973,0.8074210411414774,0.7870391468586504,1.2683954417705536
104,0.2680321094970316,0.23855644219459762,0.3516057640314102,0.215167069048174,0.18805371652655894,0.23184345953345656,0.4481925236253168,0.42522982422933836,1.0233086219057441,0.8045788151786757,0.7979742470167329,1.7431442707777023
105,0.2679074825032756,0.23786824029306727,0.35913020372390747,0.21484410321088468,0.18671154067807721,0.22557242957282142,0.4498330681889179,0.43142516254282265,1.1550741590559483,0.8080072184224618,0.8014182504152124,1.8050357401371002
106,0.26707386859645665,0.2386275711835331,0.37478998899459837,0.2142718020301196,0.187498238055365,0.23655499488850182,0.4474121861666949,0.4329491679989412,1.2600309607572853,0.8060847844550073,0.7834414668339217,1.2231898784637452
107,0.266221194799595,0.24116027758651537,0.4344775274395943,0.2135035536458104,0.18626052445186878,0.22629580941356836,0.44676673435045394,0.4672276532530305,1.8813330501317977,0.8040967622131863,0.8176986661719741,2.0048422694206236
108,0.26576624447841235,0.23699229947260844,0.35630942732095716,0.21312587549109557,0.18571049319134583,0.22477956843827088,0.44578173937127125,0.43375790532205755,1.1792417246848346,0.8062194608694649,0.7906014798489672,1.3605688512325287
109,0.2655018606346323,0.23566641570894076,0.32438059747219083,0.2126472931693874,0.18621566439382187,0.22945601752535366,0.44810976968295535,0.4147877193949773,0.8014066000469029,0.8043590260370478,0.7971978137858142,1.4783914983272552
110,0.26458995685014786,0.23520846852294408,0.3469833716750145,0.2120568813938479,0.1845047901140873,0.22652447622499494,0.44501088987579074,0.42961731695440947,1.106125020608306,0.8031986057816995,0.7741945200933176,0.9846394896507263
111,0.26417691877532384,0.23765181883369368,0.39532790780067445,0.21176162602697998,0.18465750223722435,0.2275209383971742,0.4438160209097721,0.44886364022090386,1.4807426115497946,0.8033690506483694,0.810795124847495,1.9732705801725388
112,0.26433270658897373,0.23447297048125382,0.3580680266022682,0.21197053167123303,0.18311811929357902,0.22306173191709605,0.44335713110135855,0.43524209320360385,1.2440883408300578,0.8026461718107551,0.7830640662967912,1.0597458094358445
113,0.26344258315422125,0.23195252273646635,0.3090356647968292,0.21121552269224084,0.18307549966343273,0.22095327465592618,0.4421070502718504,0.40986162155279826,0.7538138815201819,0.8016354743854572,0.7890859610382919,1.2701000064611434
114,0.2630815904937485,0.23211785700546764,0.32940199226140976,0.21088442420994044,0.18228811530374875,0.2194248290139967,0.4416815872215254,0.4183311399959235,0.9442820416763424,0.8029007473777318,0.7996626236659968,1.5548952013254165
115,0.26241023820999165,0.23216893650408307,0.3381432220339775,0.2104879302076534,0.18228536381378851,0.22056398478143818,0.4391902112924679,0.42242189600376634,1.0697541888803244,0.8003286292970226,0.7641381996200624,1.0603817701339722
116,0.2622073410000934,0.2305616416004145,0.2904621705412865,0.21013221687510789,0.18295455997189533,0.2242880661531103,0.44064682184497717,0.39947623411255273,0.5660124365240335,0.80104413468661,0.7659456906160501,0.9572863668203354
117,0.26167439488207433,0.23215279374317413,0.2998252332210541,0.2098610030858643,0.18359554982969553,0.2208060490999401,0.4381344561762033,0.40756389749295835,0.6787925024516881,0.799994587883393,0.78008529251359,1.1139932215213775
118,0.2616690840145976,0.23139918389093378,0.31693138778209684,0.2097092480882751,0.18226899094029006,0.21771288412617196,0.439528621319903,0.4123383644252799,0.8419078628532588,0.80069735929437,0.7896355488960537,1.5027716666460038
119,0.2609391734843889,0.23280956672889297,0.345351579785347,0.20930348212290514,0.1824051197802833,0.22447976177427337,0.4364775836064137,0.42792906663855096,1.0955941306427122,0.7987932707187646,0.7611539426630335,1.1312404334545136
120,0.2608209779364602,0.2328214149604436,0.34217325001955035,0.20923247427354857,0.18247975824873963,0.22540184118479373,0.4359427233719287,0.42499902302102693,1.0367618356831372,0.7994231099456839,0.7841753329851106,1.3095219522714614
121,0.2599499918852976,0.22961265728966954,0.3082313597202301,0.20839024993851074,0.1806145680055856,0.21582588096148356,0.4357238167115491,0.4111058159214299,0.7968537641689182,0.7987360139852897,0.7887506414052216,1.272010150551796
122,0.2595774360258132,0.22961237560495798,0.3015769511461258,0.2079171602165361,0.18110236163324653,0.21937929629466452,0.4367113166720783,0.4060140279646394,0.7039094847626984,0.7989143676240509,0.7908610086116886,1.1806707590818406
123,0.2598616969370631,0.23249352483342095,0.35925680845975877,0.20804282383505113,0.18161541017668745,0.2257105744934961,0.4381875847054972,0.4284948428327449,1.1457308931276202,0.8000113893449741,0.8028629033344594,1.8973152220249176
124,0.2593669281540653,0.23245446881991505,0.3813240617513657,0.2076876012077576,0.1801004028325127,0.2151208986554593,0.4368478143798531,0.44510837987440505,1.5519109822809696,0.7994545236263726,0.7843227100692036,1.1012062966823577
125,0.2587053642656,0.22899990388820632,0.3237976089119911,0.20711881226214918,0.17960001287500954,0.22532838640695446,0.4362130412285377,0.41342431473999325,0.8355331033468246,0.7965247517257639,0.8057458596990881,1.4915912568569183
126,0.25762038585584424,0.22733222669203731,0.2773384690284729,0.2066387207670343,0.17991820282223533,0.21667944860317903,0.4304343840144255,0.39607775649165927,0.5049229244701564,0.793822617917565,0.7806247069403977,1.016672506928444
